"Timestamp","Type","Value"
"2024-01-24 00:00:00","Pulse","47"
"2024-01-24 00:00:00","Stress Level","Max : 93 / Avg : 19"
"2024-01-24 00:00:00","Stress Qualifier","calm"
"2024-01-24 00:00:00","Body Battery","Min : 38 / Max : 100 / Avg : 67"
"2024-01-24 06:41:48","Weight Kilograms","77.80"
"2024-01-25 00:00:00","Sleep Hours","7.27"
"2024-01-25 00:00:00","Time In Deep Sleep","1.5"
"2024-01-25 00:00:00","Time In Light Sleep","4.59999990463257"
"2024-01-25 00:00:00","Time In REM Sleep","1.16666662693024"
"2024-01-25 00:00:00","Time Awake","0.533333361148834"
"2024-01-25 00:00:00","Pulse","49"
"2024-01-25 00:00:00","Stress Level","Max : 72 / Avg : 17"
"2024-01-25 00:00:00","Stress Qualifier","calm"
"2024-01-25 00:00:00","Body Battery","Min : 42 / Max : 98 / Avg : 70"
"2024-01-25 08:56:29","Weight Kilograms","78.20"
"2024-01-26 00:00:00","Sleep Hours","8.97"
"2024-01-26 00:00:00","Time In Deep Sleep","0.833333313465118"
"2024-01-26 00:00:00","Time In Light Sleep","6.81666660308838"
"2024-01-26 00:00:00","Time In REM Sleep","1.31666672229767"
"2024-01-26 00:00:00","Time Awake","0.366666674613953"
"2024-01-26 00:00:00","Pulse","48"
"2024-01-26 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2024-01-26 00:00:00","Stress Qualifier","calm"
"2024-01-26 00:00:00","Body Battery","Min : 46 / Max : 99 / Avg : 71"
"2024-01-26 08:10:34","Weight Kilograms","78.00"
"2024-01-27 00:00:00","Sleep Hours","10.35"
"2024-01-27 00:00:00","Time In Deep Sleep","0.933333337306976"
"2024-01-27 00:00:00","Time In Light Sleep","7.61666679382324"
"2024-01-27 00:00:00","Time In REM Sleep","1.79999995231628"
"2024-01-27 00:00:00","Time Awake","0.449999988079071"
"2024-01-27 00:00:00","Pulse","46"
"2024-01-27 00:00:00","Stress Level","Max : 96 / Avg : 22"
"2024-01-27 00:00:00","Stress Qualifier","balanced"
"2024-01-27 00:00:00","Body Battery","Min : 42 / Max : 100 / Avg : 74"
"2024-01-27 09:25:43","Weight Kilograms","78.40"
"2024-01-28 00:00:00","Sleep Hours","9.15"
"2024-01-28 00:00:00","Time In Deep Sleep","1.14999997615814"
"2024-01-28 00:00:00","Time In Light Sleep","6.46666669845581"
"2024-01-28 00:00:00","Time In REM Sleep","1.53333330154419"
"2024-01-28 00:00:00","Time Awake","0.416666656732559"
"2024-01-28 00:00:00","Pulse","47"
"2024-01-28 00:00:00","Stress Level","Max : 96 / Avg : 25"
"2024-01-28 00:00:00","Stress Qualifier","balanced"
"2024-01-28 00:00:00","Body Battery","Min : 36 / Max : 99 / Avg : 65"
"2024-01-29 00:00:00","Pulse","47"
"2024-01-29 00:00:00","Stress Level","Max : 93 / Avg : 16"
"2024-01-29 00:00:00","Stress Qualifier","calm"
"2024-01-29 00:00:00","Body Battery","Min : 39 / Max : 92 / Avg : 67"
"2024-01-29 00:00:00","Sleep Hours","6.42"
"2024-01-29 00:00:00","Time In Deep Sleep","0.699999988079071"
"2024-01-29 00:00:00","Time In Light Sleep","5.15000009536743"
"2024-01-29 00:00:00","Time In REM Sleep","0.566666662693024"
"2024-01-29 00:00:00","Time Awake","0.416666656732559"
"2024-01-30 00:00:00","Sleep Hours","10.90"
"2024-01-30 00:00:00","Time In Deep Sleep","2.16666674613953"
"2024-01-30 00:00:00","Time In Light Sleep","7.01666688919067"
"2024-01-30 00:00:00","Time In REM Sleep","1.71666669845581"
"2024-01-30 00:00:00","Time Awake","1.26666665077209"
"2024-01-30 00:00:00","Pulse","47"
"2024-01-30 00:00:00","Stress Level","Max : 86 / Avg : 17"
"2024-01-30 00:00:00","Stress Qualifier","calm"
"2024-01-30 00:00:00","Body Battery","Min : 58 / Max : 100 / Avg : 85"
"2024-01-30 10:14:14","Weight Kilograms","79.40"
"2024-01-31 00:00:00","Sleep Hours","10.15"
"2024-01-31 00:00:00","Time In Deep Sleep","1.75"
"2024-01-31 00:00:00","Time In Light Sleep","6.30000019073486"
"2024-01-31 00:00:00","Time In REM Sleep","2.09999990463257"
"2024-01-31 00:00:00","Time Awake","1.04999995231628"
"2024-01-31 00:00:00","Pulse","50"
"2024-01-31 00:00:00","Stress Level","Max : 95 / Avg : 20"
"2024-01-31 00:00:00","Stress Qualifier","calm"
"2024-01-31 00:00:00","Body Battery","Min : 49 / Max : 95 / Avg : 72"
"2024-01-31 11:33:02","Weight Kilograms","79.10"
"2024-02-01 00:00:00","Sleep Hours","10.83"
"2024-02-01 00:00:00","Time In Deep Sleep","1.60000002384186"
"2024-02-01 00:00:00","Time In Light Sleep","6.01666688919067"
"2024-02-01 00:00:00","Time In REM Sleep","3.21666669845581"
"2024-02-01 00:00:00","Time Awake","1.13333332538605"
"2024-02-01 00:00:00","Pulse","49"
"2024-02-01 00:00:00","Stress Level","Max : 93 / Avg : 20"
"2024-02-01 00:00:00","Stress Qualifier","calm"
"2024-02-01 00:00:00","Body Battery","Min : 44 / Max : 100 / Avg : 77"
"2024-02-01 10:42:10","Weight Kilograms","78.30"
"2024-02-02 00:00:00","Pulse","49"
"2024-02-02 00:00:00","Stress Level","Max : 87 / Avg : 21"
"2024-02-02 00:00:00","Stress Qualifier","balanced"
"2024-02-02 00:00:00","Body Battery","Min : 42 / Max : 90 / Avg : 68"
"2024-02-02 00:00:00","Sleep Hours","9.27"
"2024-02-02 00:00:00","Time In Deep Sleep","1.78333330154419"
"2024-02-02 00:00:00","Time In Light Sleep","4.78333330154419"
"2024-02-02 00:00:00","Time In REM Sleep","2.70000004768372"
"2024-02-02 00:00:00","Time Awake","0.333333343267441"
"2024-02-03 00:00:00","Sleep Hours","8.12"
"2024-02-03 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-02-03 00:00:00","Time In Light Sleep","5.90000009536743"
"2024-02-03 00:00:00","Time In REM Sleep","0.866666674613953"
"2024-02-03 00:00:00","Time Awake","0.116666667163372"
"2024-02-03 00:00:00","Pulse","47"
"2024-02-03 00:00:00","Stress Level","Max : 99 / Avg : 24"
"2024-02-03 00:00:00","Stress Qualifier","balanced"
"2024-02-03 00:00:00","Body Battery","Min : 32 / Max : 93 / Avg : 65"
"2024-02-03 06:23:24","Weight Kilograms","78.20"
"2024-02-04 00:00:00","Sleep Hours","6.12"
"2024-02-04 00:00:00","Time In Deep Sleep","1.38333332538605"
"2024-02-04 00:00:00","Time In Light Sleep","4.65000009536743"
"2024-02-04 00:00:00","Time In REM Sleep","0.0833333358168602"
"2024-02-04 00:00:00","Time Awake","0"
"2024-02-04 00:00:00","Pulse","48"
"2024-02-04 00:00:00","Stress Level","Max : 99 / Avg : 25"
"2024-02-04 00:00:00","Stress Qualifier","balanced"
"2024-02-04 00:00:00","Body Battery","Min : 25 / Max : 84 / Avg : 52"
"2024-02-04 05:18:49","Weight Kilograms","78.50"
"2024-02-05 00:00:00","Sleep Hours","11.43"
"2024-02-05 00:00:00","Time In Deep Sleep","1.75"
"2024-02-05 00:00:00","Time In Light Sleep","7.36666679382324"
"2024-02-05 00:00:00","Time In REM Sleep","2.31666660308838"
"2024-02-05 00:00:00","Time Awake","0.133333340287209"
"2024-02-05 00:00:00","Pulse","47"
"2024-02-05 00:00:00","Stress Level","Max : 92 / Avg : 17"
"2024-02-05 00:00:00","Stress Qualifier","calm"
"2024-02-05 00:00:00","Body Battery","Min : 29 / Max : 99 / Avg : 73"
"2024-02-06 00:00:00","Sleep Hours","10.25"
"2024-02-06 00:00:00","Time In Deep Sleep","1.63333332538605"
"2024-02-06 00:00:00","Time In Light Sleep","7.5"
"2024-02-06 00:00:00","Time In REM Sleep","1.11666667461395"
"2024-02-06 00:00:00","Time Awake","1.46666669845581"
"2024-02-06 00:00:00","Pulse","50"
"2024-02-06 00:00:00","Stress Level","Max : 99 / Avg : 23"
"2024-02-06 00:00:00","Stress Qualifier","balanced"
"2024-02-06 00:00:00","Body Battery","Min : 41 / Max : 99 / Avg : 70"
"2024-02-07 00:00:00","Sleep Hours","7.77"
"2024-02-07 00:00:00","Time In Deep Sleep","1.78333330154419"
"2024-02-07 00:00:00","Time In Light Sleep","5.19999980926514"
"2024-02-07 00:00:00","Time In REM Sleep","0.783333361148834"
"2024-02-07 00:00:00","Time Awake","0.0500000007450581"
"2024-02-07 00:00:00","Pulse","51"
"2024-02-07 00:00:00","Stress Level","Max : 98 / Avg : 22"
"2024-02-07 00:00:00","Stress Qualifier","calm"
"2024-02-07 00:00:00","Body Battery","Min : 41 / Max : 76 / Avg : 60"
"2024-02-08 00:00:00","Sleep Hours","8.43"
"2024-02-08 00:00:00","Time In Deep Sleep","0.800000011920929"
"2024-02-08 00:00:00","Time In Light Sleep","5.86666679382324"
"2024-02-08 00:00:00","Time In REM Sleep","1.76666665077209"
"2024-02-08 00:00:00","Time Awake","0.483333319425583"
"2024-02-08 00:00:00","Pulse","49"
"2024-02-08 00:00:00","Stress Level","Max : 88 / Avg : 17"
"2024-02-08 00:00:00","Stress Qualifier","calm"
"2024-02-08 00:00:00","Body Battery","Min : 52 / Max : 100 / Avg : 75"
"2024-02-08 07:55:02","Weight Kilograms","79.00"
"2024-02-09 00:00:00","Sleep Hours","8.08"
"2024-02-09 00:00:00","Time In Deep Sleep","0.983333349227905"
"2024-02-09 00:00:00","Time In Light Sleep","6.21666669845581"
"2024-02-09 00:00:00","Time In REM Sleep","0.883333325386047"
"2024-02-09 00:00:00","Time Awake","0.16666667163372"
"2024-02-09 00:00:00","Pulse","48"
"2024-02-09 00:00:00","Stress Level","Max : 99 / Avg : 23"
"2024-02-09 00:00:00","Stress Qualifier","balanced"
"2024-02-09 00:00:00","Body Battery","Min : 32 / Max : 100 / Avg : 70"
"2024-02-09 06:35:48","Weight Kilograms","79.10"
"2024-02-10 00:00:00","Sleep Hours","9.13"
"2024-02-10 00:00:00","Time In Deep Sleep","0.666666686534882"
"2024-02-10 00:00:00","Time In Light Sleep","7.51666688919067"
"2024-02-10 00:00:00","Time In REM Sleep","0.949999988079071"
"2024-02-10 00:00:00","Time Awake","0.649999976158142"
"2024-02-10 00:00:00","Pulse","49"
"2024-02-10 00:00:00","Stress Level","Max : 88 / Avg : 26"
"2024-02-10 00:00:00","Stress Qualifier","balanced"
"2024-02-10 00:00:00","Body Battery","Min : 33 / Max : 85 / Avg : 58"
"2024-02-10 08:02:03","Weight Kilograms","78.30"
"2024-02-11 00:00:00","Sleep Hours","10.27"
"2024-02-11 00:00:00","Time In Deep Sleep","0.949999988079071"
"2024-02-11 00:00:00","Time In Light Sleep","8.01666641235352"
"2024-02-11 00:00:00","Time In REM Sleep","1.29999995231628"
"2024-02-11 00:00:00","Time Awake","1.01666665077209"
"2024-02-11 00:00:00","Pulse","51"
"2024-02-11 00:00:00","Stress Level","Max : 87 / Avg : 22"
"2024-02-11 00:00:00","Stress Qualifier","calm"
"2024-02-11 00:00:00","Body Battery","Min : 41 / Max : 78 / Avg : 61"
"2024-02-11 09:31:49","Weight Kilograms","78.10"
"2024-02-12 00:00:00","Sleep Hours","9.03"
"2024-02-12 00:00:00","Time In Deep Sleep","1.63333332538605"
"2024-02-12 00:00:00","Time In Light Sleep","5.55000019073486"
"2024-02-12 00:00:00","Time In REM Sleep","1.85000002384186"
"2024-02-12 00:00:00","Time Awake","0.0666666701436043"
"2024-02-12 00:00:00","Pulse","48"
"2024-02-12 00:00:00","Stress Level","Max : 97 / Avg : 21"
"2024-02-12 00:00:00","Stress Qualifier","calm"
"2024-02-12 00:00:00","Body Battery","Min : 39 / Max : 100 / Avg : 73"
"2024-02-12 09:03:22","Weight Kilograms","79.00"
"2024-02-13 00:00:00","Sleep Hours","8.90"
"2024-02-13 00:00:00","Time In Deep Sleep","0.949999988079071"
"2024-02-13 00:00:00","Time In Light Sleep","6.63333320617676"
"2024-02-13 00:00:00","Time In REM Sleep","1.31666672229767"
"2024-02-13 00:00:00","Time Awake","0.0833333358168602"
"2024-02-13 00:00:00","Pulse","50"
"2024-02-13 00:00:00","Stress Level","Max : 83 / Avg : 22"
"2024-02-13 00:00:00","Stress Qualifier","calm"
"2024-02-13 00:00:00","Body Battery","Min : 41 / Max : 88 / Avg : 62"
"2024-02-13 08:14:58","Weight Kilograms","78.80"
"2024-02-14 00:00:00","Sleep Hours","7.70"
"2024-02-14 00:00:00","Time In Deep Sleep","0.850000023841858"
"2024-02-14 00:00:00","Time In Light Sleep","5.44999980926514"
"2024-02-14 00:00:00","Time In REM Sleep","1.39999997615814"
"2024-02-14 00:00:00","Time Awake","0.116666667163372"
"2024-02-14 00:00:00","Pulse","51"
"2024-02-14 00:00:00","Stress Level","Max : 98 / Avg : 25"
"2024-02-14 00:00:00","Stress Qualifier","balanced"
"2024-02-14 00:00:00","Body Battery","Min : 23 / Max : 93 / Avg : 58"
"2024-02-14 08:44:35","Weight Kilograms","78.70"
"2024-02-15 00:00:00","Sleep Hours","8.68"
"2024-02-15 00:00:00","Time In Deep Sleep","1.03333330154419"
"2024-02-15 00:00:00","Time In Light Sleep","6.21666669845581"
"2024-02-15 00:00:00","Time In REM Sleep","1.43333327770233"
"2024-02-15 00:00:00","Time Awake","0.0833333358168602"
"2024-02-15 00:00:00","Pulse","51"
"2024-02-15 00:00:00","Stress Level","Max : 98 / Avg : 23"
"2024-02-15 00:00:00","Stress Qualifier","calm"
"2024-02-15 00:00:00","Body Battery","Min : 28 / Max : 83 / Avg : 58"
"2024-02-15 08:04:31","Weight Kilograms","78.20"
"2024-02-16 00:00:00","Sleep Hours","9.13"
"2024-02-16 00:00:00","Time In Deep Sleep","0.333333343267441"
"2024-02-16 00:00:00","Time In Light Sleep","7.48333311080933"
"2024-02-16 00:00:00","Time In REM Sleep","1.31666672229767"
"2024-02-16 00:00:00","Time Awake","1.25"
"2024-02-16 00:00:00","Pulse","50"
"2024-02-16 00:00:00","Stress Level","Max : 97 / Avg : 21"
"2024-02-16 00:00:00","Stress Qualifier","calm"
"2024-02-16 00:00:00","Body Battery","Min : 38 / Max : 93 / Avg : 63"
"2024-02-16 09:05:52","Weight Kilograms","78.20"
"2024-02-17 00:00:00","Sleep Hours","8.22"
"2024-02-17 00:00:00","Time In Deep Sleep","1.5"
"2024-02-17 00:00:00","Time In Light Sleep","5.19999980926514"
"2024-02-17 00:00:00","Time In REM Sleep","1.51666665077209"
"2024-02-17 00:00:00","Time Awake","0.116666667163372"
"2024-02-17 00:00:00","Pulse","50"
"2024-02-17 00:00:00","Stress Level","Max : 98 / Avg : 23"
"2024-02-17 00:00:00","Stress Qualifier","balanced"
"2024-02-17 00:00:00","Body Battery","Min : 36 / Max : 94 / Avg : 63"
"2024-02-17 08:32:07","Weight Kilograms","78.40"
"2024-02-18 00:00:00","Sleep Hours","9.63"
"2024-02-18 00:00:00","Time In Deep Sleep","1.28333330154419"
"2024-02-18 00:00:00","Time In Light Sleep","6.56666660308838"
"2024-02-18 00:00:00","Time In REM Sleep","1.78333330154419"
"2024-02-18 00:00:00","Time Awake","1.29999995231628"
"2024-02-18 00:00:00","Pulse","49"
"2024-02-18 00:00:00","Stress Level","Max : 97 / Avg : 20"
"2024-02-18 00:00:00","Stress Qualifier","calm"
"2024-02-18 00:00:00","Body Battery","Min : 43 / Max : 88 / Avg : 68"
"2024-02-18 09:26:38","Weight Kilograms","78.40"
"2024-02-19 00:00:00","Sleep Hours","9.10"
"2024-02-19 00:00:00","Time In Deep Sleep","1.41666662693024"
"2024-02-19 00:00:00","Time In Light Sleep","6.15000009536743"
"2024-02-19 00:00:00","Time In REM Sleep","1.53333330154419"
"2024-02-19 00:00:00","Time Awake","0.683333337306976"
"2024-02-19 00:00:00","Pulse","48"
"2024-02-19 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2024-02-19 00:00:00","Stress Qualifier","calm"
"2024-02-19 00:00:00","Body Battery","Min : 43 / Max : 98 / Avg : 74"
"2024-02-19 08:01:14","Weight Kilograms","79.20"
"2024-02-20 00:00:00","Sleep Hours","9.17"
"2024-02-20 00:00:00","Time In Deep Sleep","1.10000002384186"
"2024-02-20 00:00:00","Time In Light Sleep","6.36666679382324"
"2024-02-20 00:00:00","Time In REM Sleep","1.70000004768372"
"2024-02-20 00:00:00","Time Awake","0.466666668653488"
"2024-02-20 00:00:00","Pulse","48"
"2024-02-20 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2024-02-20 00:00:00","Stress Qualifier","calm"
"2024-02-20 00:00:00","Body Battery","Min : 31 / Max : 98 / Avg : 68"
"2024-02-20 08:40:08","Weight Kilograms","78.60"
"2024-02-21 00:00:00","Sleep Hours","8.62"
"2024-02-21 00:00:00","Time In Deep Sleep","1.16666662693024"
"2024-02-21 00:00:00","Time In Light Sleep","6.53333330154419"
"2024-02-21 00:00:00","Time In REM Sleep","0.916666686534882"
"2024-02-21 00:00:00","Time Awake","0.850000023841858"
"2024-02-21 00:00:00","Pulse","48"
"2024-02-21 00:00:00","Stress Level","Max : 96 / Avg : 23"
"2024-02-21 00:00:00","Stress Qualifier","balanced"
"2024-02-21 00:00:00","Body Battery","Min : 32 / Max : 84 / Avg : 54"
"2024-02-21 08:39:59","Weight Kilograms","78.20"
"2024-02-22 00:00:00","Sleep Hours","8.28"
"2024-02-22 00:00:00","Time In Deep Sleep","1.11666667461395"
"2024-02-22 00:00:00","Time In Light Sleep","6.13333320617676"
"2024-02-22 00:00:00","Time In REM Sleep","1.03333330154419"
"2024-02-22 00:00:00","Time Awake","0.266666680574417"
"2024-02-22 00:00:00","Pulse","49"
"2024-02-22 00:00:00","Stress Level","Max : 87 / Avg : 22"
"2024-02-22 00:00:00","Stress Qualifier","balanced"
"2024-02-22 00:00:00","Body Battery","Min : 34 / Max : 93 / Avg : 61"
"2024-02-22 08:08:09","Weight Kilograms","78.60"
"2024-02-23 00:00:00","Sleep Hours","8.65"
"2024-02-23 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-02-23 00:00:00","Time In Light Sleep","5.51666688919067"
"2024-02-23 00:00:00","Time In REM Sleep","1.78333330154419"
"2024-02-23 00:00:00","Time Awake","0.100000001490116"
"2024-02-23 00:00:00","Pulse","52"
"2024-02-23 00:00:00","Stress Level","Max : 99 / Avg : 26"
"2024-02-23 00:00:00","Stress Qualifier","balanced"
"2024-02-23 00:00:00","Body Battery","Min : 30 / Max : 80 / Avg : 57"
"2024-02-23 08:37:45","Weight Kilograms","79.00"
"2024-02-24 00:00:00","Sleep Hours","9.77"
"2024-02-24 00:00:00","Time In Deep Sleep","1.04999995231628"
"2024-02-24 00:00:00","Time In Light Sleep","7.80000019073486"
"2024-02-24 00:00:00","Time In REM Sleep","0.916666686534882"
"2024-02-24 00:00:00","Time Awake","1.06666672229767"
"2024-02-24 00:00:00","Pulse","53"
"2024-02-24 00:00:00","Stress Level","Max : 99 / Avg : 28"
"2024-02-24 00:00:00","Stress Qualifier","balanced"
"2024-02-24 00:00:00","Body Battery","Min : 33 / Max : 73 / Avg : 52"
"2024-02-24 09:49:08","Weight Kilograms","79.50"
"2024-02-25 00:00:00","Sleep Hours","10.62"
"2024-02-25 00:00:00","Time In Deep Sleep","1.14999997615814"
"2024-02-25 00:00:00","Time In Light Sleep","7.40000009536743"
"2024-02-25 00:00:00","Time In REM Sleep","2.06666660308838"
"2024-02-25 00:00:00","Time Awake","0.816666662693024"
"2024-02-25 00:00:00","Pulse","48"
"2024-02-25 00:00:00","Stress Level","Max : 82 / Avg : 19"
"2024-02-25 00:00:00","Stress Qualifier","calm"
"2024-02-25 00:00:00","Body Battery","Min : 44 / Max : 93 / Avg : 71"
"2024-02-25 09:48:15","Weight Kilograms","79.70"
"2024-02-26 00:00:00","Sleep Hours","4.70"
"2024-02-26 00:00:00","Time In Deep Sleep","1.23333334922791"
"2024-02-26 00:00:00","Time In Light Sleep","3.46666669845581"
"2024-02-26 00:00:00","Time In REM Sleep","0"
"2024-02-26 00:00:00","Time Awake","0.0500000007450581"
"2024-02-26 00:00:00","Pulse","48"
"2024-02-26 00:00:00","Stress Level","Max : 81 / Avg : 20"
"2024-02-26 00:00:00","Stress Qualifier","calm"
"2024-02-26 00:00:00","Body Battery","Min : 33 / Max : 91 / Avg : 62"
"2024-02-26 04:43:49","Weight Kilograms","79.80"
"2024-02-27 00:00:00","Sleep Hours","7.58"
"2024-02-27 00:00:00","Time In Deep Sleep","1.41666662693024"
"2024-02-27 00:00:00","Time In Light Sleep","5.18333339691162"
"2024-02-27 00:00:00","Time In REM Sleep","0.983333349227905"
"2024-02-27 00:00:00","Time Awake","0.25"
"2024-02-27 00:00:00","Pulse","51"
"2024-02-27 00:00:00","Stress Level","Max : 95 / Avg : 26"
"2024-02-27 00:00:00","Stress Qualifier","balanced"
"2024-02-27 00:00:00","Body Battery","Min : 24 / Max : 77 / Avg : 53"
"2024-02-27 06:56:27","Weight Kilograms","79.70"
"2024-02-28 00:00:00","Sleep Hours","8.65"
"2024-02-28 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-02-28 00:00:00","Time In Light Sleep","5.06666660308838"
"2024-02-28 00:00:00","Time In REM Sleep","2.23333334922791"
"2024-02-28 00:00:00","Time Awake","0.116666667163372"
"2024-02-28 00:00:00","Pulse","48"
"2024-02-28 00:00:00","Stress Level","Max : 88 / Avg : 23"
"2024-02-28 00:00:00","Stress Qualifier","balanced"
"2024-02-28 00:00:00","Body Battery","Min : 30 / Max : 89 / Avg : 55"
"2024-02-28 07:49:08","Weight Kilograms","79.50"
"2024-02-29 00:00:00","Sleep Hours","9.22"
"2024-02-29 00:00:00","Time In Deep Sleep","1.33333337306976"
"2024-02-29 00:00:00","Time In Light Sleep","7.03333330154419"
"2024-02-29 00:00:00","Time In REM Sleep","0.850000023841858"
"2024-02-29 00:00:00","Time Awake","0.233333334326744"
"2024-02-29 00:00:00","Pulse","52"
"2024-02-29 00:00:00","Stress Level","Max : 85 / Avg : 22"
"2024-02-29 00:00:00","Stress Qualifier","calm"
"2024-02-29 00:00:00","Body Battery","Min : 34 / Max : 85 / Avg : 54"
"2024-02-29 08:07:18","Weight Kilograms","79.40"
"2024-03-01 00:00:00","Sleep Hours","8.62"
"2024-03-01 00:00:00","Time In Deep Sleep","0.916666686534882"
"2024-03-01 00:00:00","Time In Light Sleep","6.88333320617676"
"2024-03-01 00:00:00","Time In REM Sleep","0.816666662693024"
"2024-03-01 00:00:00","Time Awake","0.516666650772095"
"2024-03-01 00:00:00","Pulse","52"
"2024-03-01 00:00:00","Stress Level","Max : 100 / Avg : 23"
"2024-03-01 00:00:00","Stress Qualifier","balanced"
"2024-03-01 00:00:00","Body Battery","Min : 33 / Max : 81 / Avg : 56"
"2024-03-01 07:18:38","Weight Kilograms","80.10"
"2024-03-02 00:00:00","Sleep Hours","8.47"
"2024-03-02 00:00:00","Time In Deep Sleep","1.23333334922791"
"2024-03-02 00:00:00","Time In Light Sleep","6.31666660308838"
"2024-03-02 00:00:00","Time In REM Sleep","0.916666686534882"
"2024-03-02 00:00:00","Time Awake","0.0500000007450581"
"2024-03-02 00:00:00","Pulse","54"
"2024-03-02 00:00:00","Stress Level","Max : 93 / Avg : 26"
"2024-03-02 00:00:00","Stress Qualifier","balanced"
"2024-03-02 00:00:00","Body Battery","Min : 33 / Max : 80 / Avg : 57"
"2024-03-02 07:10:43","Weight Kilograms","79.80"
"2024-03-03 00:00:00","Sleep Hours","10.85"
"2024-03-03 00:00:00","Time In Deep Sleep","1.66666662693024"
"2024-03-03 00:00:00","Time In Light Sleep","8.80000019073486"
"2024-03-03 00:00:00","Time In REM Sleep","0.383333325386047"
"2024-03-03 00:00:00","Time Awake","0.133333340287209"
"2024-03-03 00:00:00","Pulse","50"
"2024-03-03 00:00:00","Stress Level","Max : 99 / Avg : 23"
"2024-03-03 00:00:00","Stress Qualifier","balanced"
"2024-03-03 00:00:00","Body Battery","Min : 40 / Max : 87 / Avg : 64"
