"Timestamp","Type","Value"
"2023-02-13 00:00:00","Body Battery","Min : 16 / Max : 62 / Avg : 41"
"2023-02-14 00:00:00","Stress Level","Max : 81 / Avg : 27"
"2023-02-14 00:00:00","Stress Qualifier","calm_awake"
"2023-02-14 00:00:00","Body Battery","Min : 33 / Max : 82 / Avg : 55"
"2023-02-15 00:00:00","Stress Level","Max : 99 / Avg : 33"
"2023-02-15 00:00:00","Stress Qualifier","balanced_awake"
"2023-02-15 00:00:00","Body Battery","Min : 22 / Max : 81 / Avg : 49"
"2023-02-16 00:00:00","Stress Level","Max : 92 / Avg : 31"
"2023-02-16 00:00:00","Stress Qualifier","calm_awake"
"2023-02-16 00:00:00","Body Battery","Min : 19 / Max : 73 / Avg : 43"
"2023-02-17 00:00:00","Stress Level","Max : 98 / Avg : 26"
"2023-02-17 00:00:00","Stress Qualifier","calm_awake"
"2023-02-17 00:00:00","Body Battery","Min : 22 / Max : 80 / Avg : 49"
"2023-02-18 00:00:00","Stress Level","Max : 82 / Avg : 24"
"2023-02-18 00:00:00","Stress Qualifier","calm_awake"
"2023-02-18 00:00:00","Body Battery","Min : 28 / Max : 82 / Avg : 52"
"2023-02-19 00:00:00","Stress Level","Max : 86 / Avg : 27"
"2023-02-19 00:00:00","Stress Qualifier","calm_awake"
"2023-02-19 00:00:00","Body Battery","Min : 33 / Max : 90 / Avg : 58"
"2023-02-20 00:00:00","Stress Level","Max : 84 / Avg : 27"
"2023-02-20 00:00:00","Stress Qualifier","calm_awake"
"2023-02-20 00:00:00","Body Battery","Min : 29 / Max : 85 / Avg : 54"
"2023-02-21 00:00:00","Stress Level","Max : 94 / Avg : 28"
"2023-02-21 00:00:00","Stress Qualifier","calm_awake"
"2023-02-21 00:00:00","Body Battery","Min : 32 / Max : 92 / Avg : 57"
"2023-02-22 00:00:00","Stress Level","Max : 99 / Avg : 29"
"2023-02-22 00:00:00","Stress Qualifier","calm_awake"
"2023-02-22 00:00:00","Body Battery","Min : 18 / Max : 68 / Avg : 41"
"2023-02-23 00:00:00","Stress Level","Max : 80 / Avg : 26"
"2023-02-23 00:00:00","Stress Qualifier","calm_awake"
"2023-02-23 00:00:00","Body Battery","Min : 20 / Max : 60 / Avg : 39"
"2023-02-24 00:00:00","Stress Level","Max : 88 / Avg : 28"
"2023-02-24 00:00:00","Stress Qualifier","calm_awake"
"2023-02-24 00:00:00","Body Battery","Min : 20 / Max : 85 / Avg : 51"
"2023-02-25 00:00:00","Stress Level","Max : 91 / Avg : 32"
"2023-02-25 00:00:00","Stress Qualifier","calm_awake"
"2023-02-25 00:00:00","Body Battery","Min : 8 / Max : 49 / Avg : 28"
"2023-02-26 00:00:00","Stress Level","Max : 82 / Avg : 20"
"2023-02-26 00:00:00","Stress Qualifier","calm_awake"
"2023-02-26 00:00:00","Body Battery","Min : 11 / Max : 81 / Avg : 55"
"2023-02-27 00:00:00","Stress Level","Max : 88 / Avg : 28"
"2023-02-27 00:00:00","Stress Qualifier","calm_awake"
"2023-02-27 00:00:00","Body Battery","Min : 22 / Max : 100 / Avg : 58"
"2023-02-28 00:00:00","Stress Level","Max : 84 / Avg : 30"
"2023-02-28 00:00:00","Stress Qualifier","calm_awake"
"2023-02-28 00:00:00","Body Battery","Min : 22 / Max : 82 / Avg : 49"
"2023-03-01 00:00:00","Stress Level","Max : 99 / Avg : 33"
"2023-03-01 00:00:00","Stress Qualifier","calm_awake"
"2023-03-01 00:00:00","Body Battery","Min : 19 / Max : 75 / Avg : 47"
"2023-03-02 00:00:00","Stress Level","Max : 87 / Avg : 26"
"2023-03-02 00:00:00","Stress Qualifier","calm_awake"
"2023-03-02 00:00:00","Body Battery","Min : 25 / Max : 72 / Avg : 50"
"2023-03-03 00:00:00","Stress Level","Max : 93 / Avg : 33"
"2023-03-03 00:00:00","Stress Qualifier","calm_awake"
"2023-03-03 00:00:00","Body Battery","Min : 11 / Max : 91 / Avg : 53"
